KYTREASNOX,CALDT,TDYTM
2000005,6/25/1981,13.53544252
2000005,6/26/1981,13.55258626
2000005,6/29/1981,13.51083343
2000005,6/30/1981,13.19591468
2000005,7/1/1981,13.38638507
2000005,7/2/1981,13.35102054
2000005,7/6/1981,13.228742
2000005,7/7/1981,13.46736635
2000005,7/8/1981,13.49838136
2000005,7/9/1981,13.57720397
2000005,7/10/1981,13.45578107
2000005,7/13/1981,13.47276241
2000005,7/14/1981,13.56118704
2000005,7/15/1981,13.53503878
2000005,7/16/1981,13.57585715
2000005,7/17/1981,13.55925829
2000005,7/20/1981,14.05177059
2000005,7/21/1981,14.02513947
2000005,7/22/1981,13.91060717
2000005,7/23/1981,13.96216098
2000005,7/24/1981,13.83815809
2000005,7/27/1981,13.77826572
2000005,7/28/1981,13.9270834
2000005,7/29/1981,14.05735689
2000005,7/30/1981,14.13906529
2000005,7/31/1981,14.10244095
2000005,8/3/1981,14.47964578
2000005,8/4/1981,14.39239914
2000005,8/5/1981,14.30545602
2000005,8/6/1981,14.19894983
2000005,8/7/1981,14.16218882
2000005,8/10/1981,13.89478701
2000005,8/11/1981,13.84863018
2000005,8/12/1981,13.93968827
2000005,8/13/1981,13.98189126
2000005,8/14/1981,14.10332856
2000005,8/17/1981,14.11136669
2000005,8/18/1981,14.17356196
2000005,8/19/1981,14.1861148
2000005,8/20/1981,14.45945089
2000005,8/21/1981,14.44199078
2000005,8/24/1981,14.75519736
2000005,8/25/1981,14.74781269
2000005,8/26/1981,14.70973705
2000005,8/27/1981,14.76378571
2000005,8/28/1981,14.73591317
2000005,8/31/1981,14.85762684
2000005,9/1/1981,14.88119278
2000005,9/2/1981,14.8222723
2000005,9/3/1981,14.8458115
2000005,9/4/1981,14.90038876
2000005,9/8/1981,14.984918
2000005,9/9/1981,14.98794235
2000005,9/10/1981,14.80458295
2000005,9/11/1981,14.7457378
2000005,9/14/1981,14.7134194
2000005,9/15/1981,14.60352562
2000005,9/16/1981,14.63715501
2000005,9/17/1981,14.49698024
2000005,9/18/1981,14.37787937
2000005,9/21/1981,14.20443736
2000005,9/22/1981,14.45019781
2000005,9/23/1981,14.56539169
2000005,9/24/1981,14.70185989
2000005,9/25/1981,15.04766242
2000005,9/28/1981,14.91082092
2000005,9/29/1981,15.0707405
2000005,9/30/1981,15.58912683
2000005,10/1/1981,15.48244109
2000005,10/2/1981,15.24290652
2000005,10/5/1981,15.04252316
2000005,10/6/1981,14.99066134
2000005,10/7/1981,14.93888924
2000005,10/8/1981,14.85228754
2000005,10/9/1981,14.80076192
2000005,10/13/1981,14.56100529
2000005,10/14/1981,14.56168512
2000005,10/15/1981,14.57963896
2000005,10/16/1981,14.5803355
2000005,10/19/1981,14.59110827
2000005,10/20/1981,14.72208417
2000005,10/21/1981,14.89779887
2000005,10/22/1981,14.942618
2000005,10/23/1981,14.881938
2000005,10/26/1981,15.06991854
2000005,10/27/1981,15.044274
2000005,10/28/1981,14.96560035
2000005,10/29/1981,14.69432643
2000005,10/30/1981,14.19188224
2000005,11/2/1981,14.02852932
2000005,11/4/1981,13.76327936
2000005,11/5/1981,13.86601563
2000005,11/6/1981,13.53217344
2000005,11/9/1981,13.03063942
2000005,11/10/1981,13.11455406
2000005,11/12/1981,12.7970733
2000005,11/13/1981,12.81886338
2000005,11/16/1981,12.72374352
2000005,11/17/1981,12.81432766
2000005,11/18/1981,12.63000737
2000005,11/19/1981,12.59841562
2000005,11/20/1981,12.62762737
2000005,11/23/1981,12.90762873
2000005,11/24/1981,12.55442724
2000005,11/25/1981,12.5608257
2000005,11/27/1981,12.49007212
2000005,11/30/1981,12.70002086
2000005,12/1/1981,13.00762883
2000005,12/2/1981,13.10008593
2000005,12/3/1981,13.17732209
2000005,12/4/1981,12.81864652
2000005,12/7/1981,12.87731387
2000005,12/8/1981,13.15693304
2000005,12/9/1981,13.24247329
2000005,12/10/1981,13.5349583
2000005,12/11/1981,13.50226073
2000005,12/14/1981,13.38841716
2000005,12/15/1981,13.24500867
2000005,12/16/1981,13.22044185
2000005,12/17/1981,13.38593996
2000005,12/18/1981,13.2898617
2000005,12/21/1981,13.55854666
2000005,12/22/1981,13.7269941
2000005,12/23/1981,13.88052336
2000005,12/24/1981,13.84735405
2000005,12/28/1981,13.7635782
2000005,12/29/1981,13.81986596
2000005,12/30/1981,13.79483584
2000005,12/31/1981,13.40776793
2000005,1/4/1982,13.6199913
2000005,1/5/1982,13.67814296
2000005,1/6/1982,13.75523611
2000005,1/7/1982,13.87034271
2000005,1/8/1982,13.68483836
2000005,1/11/1982,14.04080885
2000005,1/12/1982,13.91981209
2000005,1/13/1982,13.93164455
2000005,1/14/1982,14.00046222
2000005,1/15/1982,14.07909257
2000005,1/18/1982,14.00059307
2000005,1/19/1982,14.09846348
2000005,1/20/1982,14.09136562
2000005,1/21/1982,13.9697852
2000005,1/22/1982,14.09631472
2000005,1/25/1982,14.06546829
2000005,1/26/1982,13.86783043
2000005,1/27/1982,13.89871953
2000005,1/28/1982,13.59905981
2000005,1/29/1982,13.59164103
2000005,2/1/1982,14.11822375
2000005,2/2/1982,13.91037149
2000005,2/3/1982,14.06696668
2000005,2/4/1982,14.11978647
2000005,2/5/1982,14.0244659
2000005,2/8/1982,14.20074906
2000005,2/9/1982,14.27164599
2000005,2/10/1982,14.14053405
2000005,2/11/1982,14.07986954
2000005,2/16/1982,14.00401183
2000005,2/17/1982,13.98710751
2000005,2/18/1982,13.83988463
2000005,2/19/1982,13.80572868
2000005,2/22/1982,13.36964707
2000005,2/23/1982,13.41250041
2000005,2/24/1982,13.37028771
2000005,2/25/1982,13.37061381
2000005,2/26/1982,13.5074981
2000005,3/1/1982,13.34641533
2000005,3/2/1982,13.42349261
2000005,3/3/1982,13.23665745
2000005,3/4/1982,13.01761663
2000005,3/5/1982,13.00104344
2000005,3/8/1982,13.01850905
2000005,3/9/1982,13.07770102
2000005,3/10/1982,13.05266283
2000005,3/11/1982,13.3243326
2000005,3/12/1982,13.38452975
2000005,3/15/1982,13.46297098
2000005,3/16/1982,13.4032734
2000005,3/17/1982,13.32657773
2000005,3/18/1982,13.34408561
2000005,3/19/1982,13.37019884
2000005,3/22/1982,13.26009599
2000005,3/23/1982,13.26047606
2000005,3/24/1982,13.34653815
2000005,3/25/1982,13.37273778
2000005,3/26/1982,13.48525855
2000005,3/29/1982,13.7741011
2000005,3/30/1982,13.69595328
2000005,3/31/1982,13.71402938
2000005,4/1/1982,13.6447335
2000005,4/2/1982,13.55820256
2000005,4/5/1982,13.57726623
2000005,4/6/1982,13.59526801
2000005,4/7/1982,13.57840017
2000005,4/8/1982,13.42250478
2000005,4/12/1982,13.30341294
2000005,4/13/1982,13.28662653
2000005,4/14/1982,13.36492856
2000005,4/15/1982,13.4088101
2000005,4/16/1982,13.29670629
2000005,4/19/1982,13.21181076
2000005,4/20/1982,13.23816909
2000005,4/21/1982,13.16964199
2000005,4/22/1982,13.23913703
2000005,4/23/1982,13.17055907
2000005,4/26/1982,13.18923495
2000005,4/27/1982,13.18971917
2000005,4/28/1982,13.23347605
2000005,4/29/1982,13.29472552
2000005,4/30/1982,13.28447262
2000005,5/3/1982,13.43119545
2000005,5/4/1982,13.41464683
2000005,5/5/1982,13.33256725
2000005,5/6/1982,13.1449887
2000005,5/7/1982,13.07991709
2000005,5/10/1982,13.07109323
2000005,5/11/1982,13.10329313
2000005,5/12/1982,13.21701325
2000005,5/13/1982,13.29860948
2000005,5/14/1982,13.15143579
2000005,5/17/1982,13.18349278
2000005,5/18/1982,13.25693409
2000005,5/19/1982,13.26499117
2000005,5/20/1982,13.06074138
2000005,5/21/1982,13.1012256
2000005,5/24/1982,13.14965298
2000005,5/25/1982,13.21499346
2000005,5/26/1982,13.28057745
2000005,5/27/1982,13.28047489
2000005,5/28/1982,13.26391664
2000005,6/1/1982,13.44552196
2000005,6/2/1982,13.44550461
2000005,6/3/1982,13.42887318
2000005,6/4/1982,13.50376169
2000005,6/7/1982,13.47879757
2000005,6/8/1982,13.51220113
2000005,6/9/1982,13.52895362
2000005,6/10/1982,13.56248393
2000005,6/11/1982,13.47889264
2000005,6/14/1982,13.74809692
2000005,6/15/1982,13.7651782
2000005,6/16/1982,13.81622643
2000005,6/17/1982,14.02974822
2000005,6/18/1982,14.15903351
2000005,6/21/1982,14.25521938
2000005,6/22/1982,14.24692742
2000005,6/23/1982,14.36907527
2000005,6/24/1982,14.3520688
2000005,6/25/1982,14.33506634
2000005,6/28/1982,14.31892904
2000005,6/29/1982,14.19758392
2000005,6/30/1982,14.07678435
2000005,7/1/1982,13.99091966
2000005,7/2/1982,14.07748652
2000005,7/6/1982,14.09626146
2000005,7/7/1982,14.06201007
2000005,7/8/1982,13.76994283
2000005,7/9/1982,13.60830423
2000005,7/12/1982,13.38048326
2000005,7/13/1982,13.57511246
2000005,7/14/1982,13.68602544
2000005,7/15/1982,13.55002534
2000005,7/16/1982,13.21291516
2000005,7/19/1982,13.16285922
2000005,7/20/1982,12.97954108
2000005,7/21/1982,13.10443269
2000005,7/22/1982,12.9628796
2000005,7/23/1982,12.99610378
2000005,7/26/1982,13.28944766
2000005,7/27/1982,13.2642747
2000005,7/28/1982,13.3319544
2000005,7/29/1982,13.26452047
2000005,7/30/1982,13.1099099
2000005,8/2/1982,12.83446837
2000005,8/3/1982,12.91475547
2000005,8/4/1982,13.0116053
2000005,8/5/1982,13.08452977
2000005,8/6/1982,13.24776369
2000005,8/9/1982,13.14103758
2000005,8/10/1982,13.16544696
2000005,8/11/1982,13.16533741
2000005,8/12/1982,12.95335278
2000005,8/13/1982,12.71909242
2000005,8/16/1982,12.49433294
2000005,8/17/1982,12.12285208
2000005,8/18/1982,11.9506656
2000005,8/19/1982,11.91903
2000005,8/20/1982,11.54856674
2000005,8/23/1982,11.80817904
2000005,8/24/1982,11.74571874
2000005,8/25/1982,11.86907481
2000005,8/26/1982,11.94637283
2000005,8/27/1982,12.21269189
2000005,8/30/1982,12.31443204
2000005,8/31/1982,12.29024382
2000005,9/1/1982,12.2343678
2000005,9/2/1982,12.24982088
2000005,9/3/1982,11.98922861
2000005,9/7/1982,12.07383587
2000005,9/8/1982,12.10495716
2000005,9/9/1982,12.10452993
2000005,9/10/1982,12.22295642
2000005,9/13/1982,12.18210759
2000005,9/14/1982,12.10243369
2000005,9/15/1982,12.16545931
2000005,9/16/1982,12.17302156
2000005,9/17/1982,12.04580067
2000005,9/20/1982,12.07621518
2000005,9/21/1982,11.81562274
2000005,9/22/1982,11.76810541
2000005,9/23/1982,11.72846395
2000005,9/24/1982,11.77489242
2000005,9/27/1982,11.74982438
2000005,9/28/1982,11.6554089
2000005,9/29/1982,11.58465382
2000005,9/30/1982,10.93503387
2000005,10/1/1982,10.79268815
2000005,10/4/1982,11.00117566
2000005,10/5/1982,10.95167538
2000005,10/6/1982,10.71610226
2000005,10/7/1982,9.956241927
2000005,10/8/1982,9.973712667
2000005,10/12/1982,9.816160264
2000005,10/13/1982,9.736533927
2000005,10/14/1982,9.705411984
2000005,10/15/1982,9.998587396
2000005,10/18/1982,9.814992031
2000005,10/19/1982,9.791832941
2000005,10/20/1982,9.914933929
2000005,10/21/1982,9.850991303
2000005,10/22/1982,9.999126925
2000005,10/25/1982,10.13456689
2000005,10/26/1982,10.02880234
2000005,10/27/1982,9.997223966
2000005,10/28/1982,9.908354928
2000005,10/29/1982,10.30919978
2000005,11/1/1982,10.15243498
2000005,11/3/1982,10.06290261
2000005,11/4/1982,9.981862368
2000005,11/5/1982,10.05365264
2000005,11/8/1982,10.16783524
2000005,11/9/1982,10.09360508
2000005,11/10/1982,10.07069617
2000005,11/12/1982,10.17882795
2000005,11/15/1982,10.26462184
2000005,11/16/1982,10.33041164
2000005,11/17/1982,10.22589405
2000005,11/18/1982,10.1733297
2000005,11/19/1982,10.1429334
2000005,11/22/1982,10.0959641
2000005,11/23/1982,10.18356308
2000005,11/24/1982,10.23449275
2000005,11/26/1982,10.21049358
2000005,11/29/1982,10.34181174
2000005,11/30/1982,10.37087735
2000005,12/1/1982,10.35510784
2000005,12/2/1982,10.31692709
2000005,12/3/1982,10.15978451
2000005,12/6/1982,10.1645378
2000005,12/7/1982,10.20084271
2000005,12/8/1982,10.25963152
2000005,12/9/1982,10.27373326
2000005,12/10/1982,10.32530611
2000005,12/13/1982,10.29287021
2000005,12/14/1982,10.06822463
2000005,12/15/1982,10.11936054
2000005,12/16/1982,10.17812706
2000005,12/17/1982,10.17726346
2000005,12/20/1982,10.23459433
2000005,12/21/1982,10.14391259
2000005,12/22/1982,10.18045211
2000005,12/23/1982,10.15713744
2000005,12/27/1982,10.10129048
2000005,12/28/1982,10.15284797
2000005,12/29/1982,10.14449278
2000005,12/30/1982,10.14363703
2000005,12/31/1982,10.15434082
2000005,1/3/1983,10.08653363
2000005,1/4/1983,10.12283096
2000005,1/5/1983,10.07811928
2000005,1/6/1983,10.07759167
2000005,1/7/1983,10.02556453
2000005,1/10/1983,10.00186469
2000005,1/11/1983,9.971915857
2000005,1/12/1983,9.927311377
2000005,1/13/1983,9.846180683
2000005,1/14/1983,9.794437269
2000005,1/17/1983,9.769594355
2000005,1/18/1983,9.804964455
2000005,1/19/1983,9.891770956
2000005,1/20/1983,9.890660636
2000005,1/21/1983,10.12599115
2000005,1/24/1983,10.18251298
2000005,1/25/1983,10.16660621
2000005,1/26/1983,10.20292785
2000005,1/27/1983,10.20194628
2000005,1/28/1983,10.22340436
2000005,1/31/1983,10.02068509
2000005,2/1/1983,10.0515331
2000005,2/2/1983,10.07471469
2000005,2/3/1983,10.09794194
2000005,2/4/1983,10.2067333
2000005,2/7/1983,10.17572837
2000005,2/8/1983,10.19916271
2000005,2/9/1983,10.26173505
2000005,2/10/1983,10.07474306
2000005,2/11/1983,10.01272571
2000005,2/14/1983,10.05926003
2000005,2/15/1983,10.0670469
2000005,2/16/1983,9.989423218
2000005,2/17/1983,9.927470204
2000005,2/18/1983,9.834812409
2000005,2/22/1983,9.703768471
2000005,2/23/1983,9.73435884
2000005,2/24/1983,9.688183699
2000005,2/25/1983,9.550372911
2000005,2/28/1983,9.580398951
2000005,3/1/1983,9.496259944
2000005,3/2/1983,9.518944209
2000005,3/3/1983,9.480621799
2000005,3/4/1983,9.518575653
2000005,3/7/1983,9.67151136
2000005,3/8/1983,9.771779572
2000005,3/9/1983,9.779456582
2000005,3/10/1983,9.833701104
2000005,3/11/1983,9.864770095
2000005,3/14/1983,9.818009139
2000005,3/15/1983,9.748074195
2000005,3/16/1983,9.779062124
2000005,3/17/1983,9.841275589
2000005,3/18/1983,9.880275346
2000005,3/21/1983,9.919416019
2000005,3/22/1983,9.966516828
2000005,3/23/1983,9.966560305
2000005,3/24/1983,9.958745332
2000005,3/25/1983,10.01389473
2000005,3/28/1983,10.02200457
2000005,3/29/1983,10.01418691
2000005,3/30/1983,9.982690334
2000005,3/31/1983,10.27568452
2000005,4/4/1983,10.27231974
2000005,4/5/1983,10.15541411
2000005,4/6/1983,10.11836674
2000005,4/7/1983,10.11746711
2000005,4/8/1983,10.10933735
2000005,4/11/1983,9.998313629
2000005,4/12/1983,10.01179009
2000005,4/13/1983,10.01085473
2000005,4/14/1983,9.937856362
2000005,4/15/1983,9.972910701
2000005,4/18/1983,9.95452523
2000005,4/19/1983,10.01100324
2000005,4/20/1983,10.00970376
2000005,4/21/1983,10.08092163
2000005,4/22/1983,10.00710749
2000005,4/25/1983,9.981478087
2000005,4/26/1983,9.980175735
2000005,4/27/1983,9.913726831
2000005,4/28/1983,9.883497033
2000005,4/29/1983,9.860499453
2000005,5/2/1983,9.842026571
2000005,5/3/1983,9.80459171
2000005,5/4/1983,9.73120158
2000005,5/5/1983,9.773022656
2000005,5/6/1983,9.728429759
2000005,5/9/1983,9.796447413
2000005,5/10/1983,9.730103858
2000005,5/11/1983,9.735939084
2000005,5/12/1983,9.756229173
2000005,5/13/1983,9.762091986
2000005,5/16/1983,9.83777588
2000005,5/17/1983,9.865535495
2000005,5/18/1983,9.915234758
2000005,5/19/1983,10.00902807
2000005,5/20/1983,10.04446421
2000005,5/23/1983,10.15870207
2000005,5/24/1983,10.17230329
2000005,5/25/1983,10.1637153
2000005,5/26/1983,10.22925368
2000005,5/27/1983,10.22809278
2000005,5/31/1983,10.17847107
2000005,6/1/1983,10.13918729
2000005,6/2/1983,10.13941949
2000005,6/3/1983,10.16338404
2000005,6/6/1983,10.18791716
2000005,6/7/1983,10.2358514
2000005,6/8/1983,10.29190827
2000005,6/9/1983,10.22846702
2000005,6/10/1983,10.24468243
2000005,6/13/1983,10.16594958
2000005,6/14/1983,10.15031991
2000005,6/15/1983,10.15058387
2000005,6/16/1983,10.09524729
2000005,6/17/1983,10.11137057
2000005,6/20/1983,10.22375766
2000005,6/21/1983,10.2720976
2000005,6/22/1983,10.32058628
2000005,6/23/1983,10.35311858
2000005,6/24/1983,10.43417233
2000005,6/27/1983,10.50025273
2000005,6/28/1983,10.46823981
2000005,6/29/1983,10.44435008
2000005,6/30/1983,10.60510166
2000005,7/1/1983,10.58961144
2000005,7/5/1983,10.84821248
2000005,7/6/1983,10.83263988
2000005,7/7/1983,10.93473796
2000005,7/8/1983,10.97819058
2000005,7/11/1983,10.90180723
2000005,7/12/1983,11.04160487
2000005,7/13/1983,11.05567067
2000005,7/14/1983,11.04744417
2000005,7/15/1983,11.1510326
2000005,7/18/1983,11.08794876
2000005,7/19/1983,11.06444477
2000005,7/20/1983,11.00372012
2000005,7/21/1983,11.03981201
2000005,7/22/1983,11.09841514
2000005,7/25/1983,11.1400433
2000005,7/26/1983,11.1689861
2000005,7/27/1983,11.16790861
2000005,7/28/1983,11.31014592
2000005,7/29/1983,11.3621749
2000005,8/1/1983,11.42003037
2000005,8/2/1983,11.4571873
2000005,8/3/1983,11.48679227
2000005,8/4/1983,11.59317979
2000005,8/5/1983,11.59996778
2000005,8/8/1983,11.70532609
2000005,8/9/1983,11.65809293
2000005,8/10/1983,11.71911706
2000005,8/11/1983,11.6254723
2000005,8/12/1983,11.57832196
2000005,8/15/1983,11.38363212
2000005,8/16/1983,11.31391523
2000005,8/17/1983,11.25957764
2000005,8/18/1983,11.22813384
2000005,8/19/1983,11.26520448
2000005,8/22/1983,11.14046793
2000005,8/23/1983,11.16222544
2000005,8/24/1983,11.1308085
2000005,8/25/1983,11.1677896
2000005,8/26/1983,11.21249143
2000005,8/29/1983,11.40121387
2000005,8/30/1983,11.43884723
2000005,8/31/1983,11.38544203
2000005,9/1/1983,11.36947947
2000005,9/2/1983,11.40291559
2000005,9/6/1983,11.22407965
2000005,9/7/1983,11.14275291
2000005,9/8/1983,11.17585195
2000005,9/9/1983,11.15175192
2000005,9/12/1983,10.95751146
2000005,9/13/1983,11.0228665
2000005,9/14/1983,11.11297989
2000005,9/15/1983,11.18712041
2000005,9/16/1983,11.08111813
2000005,9/19/1983,11.06600228
2000005,9/20/1983,11.00109054
2000005,9/21/1983,11.01779599
2000005,9/22/1983,11.02635929
2000005,9/23/1983,10.98593363
2000005,9/26/1983,10.83243416
2000005,9/27/1983,10.840879
2000005,9/28/1983,10.85746321
2000005,9/29/1983,10.88221519
2000005,9/30/1983,11.08375209
2000005,10/3/1983,11.06595653
2000005,10/4/1983,11.06481179
2000005,10/5/1983,10.97041213
2000005,10/6/1983,10.93345206
2000005,10/7/1983,10.92510613
2000005,10/11/1983,11.14348874
2000005,10/12/1983,11.14963173
2000005,10/13/1983,11.18478431
2000005,10/14/1983,11.111251
2000005,10/17/1983,10.98407662
2000005,10/18/1983,10.96798574
2000005,10/19/1983,10.96629742
2000005,10/20/1983,10.9718174
2000005,10/21/1983,10.94851137
2000005,10/24/1983,11.09539995
2000005,10/25/1983,11.12283776
2000005,10/26/1983,11.12121659
2000005,10/27/1983,11.09777464
2000005,10/28/1983,11.09614808
2000005,10/31/1983,11.10584214
2000005,11/1/1983,11.08965377
2000005,11/2/1983,11.08803318
2000005,11/3/1983,11.12288736
2000005,11/4/1983,11.19443218
2000005,11/7/1983,11.19704052
2000005,11/9/1983,11.19390056
2000005,11/10/1983,11.11167834
2000005,11/14/1983,11.03942476
2000005,11/15/1983,11.05243684
2000005,11/16/1983,11.05082754
2000005,11/17/1983,11.07119529
2000005,11/18/1983,11.09160173
2000005,11/21/1983,11.05013267
2000005,11/22/1983,11.00454847
2000005,11/23/1983,11.01026136
2000005,11/25/1983,11.00704073
2000005,11/28/1983,11.04631713
2000005,11/29/1983,11.03737036
2000005,11/30/1983,11.01436077
2000005,12/1/1983,11.02988971
2000005,12/2/1983,11.14799723
2000005,12/5/1983,11.1555326
2000005,12/6/1983,11.13957347
2000005,12/7/1983,11.16322303
2000005,12/8/1983,11.21870389
2000005,12/9/1983,11.22657388
2000005,12/12/1983,11.21040961
2000005,12/13/1983,11.29012411
2000005,12/14/1983,11.33010026
2000005,12/15/1983,11.32206174
2000005,12/16/1983,11.25800655
2000005,12/19/1983,11.24986242
2000005,12/20/1983,11.24181498
2000005,12/21/1983,11.21777112
2000005,12/22/1983,11.15382304
2000005,12/23/1983,11.17769293
2000005,12/27/1983,11.161446
2000005,12/28/1983,11.19339889
2000005,12/29/1983,11.18533973
2000005,12/30/1983,11.23889514
2000005,1/3/1984,11.25781892
2000005,1/4/1984,11.21286686
2000005,1/5/1984,11.19736132
2000005,1/6/1984,11.18185502
2000005,1/9/1984,11.17945369
2000005,1/10/1984,11.16393361
2000005,1/11/1984,11.16313266
2000005,1/12/1984,11.19181533
2000005,1/13/1984,11.05861136
2000005,1/16/1984,11.00412823
2000005,1/17/1984,11.00998329
2000005,1/18/1984,11.03786902
2000005,1/19/1984,11.04375688
2000005,1/20/1984,11.06436698
2000005,1/23/1984,11.0453005
2000005,1/24/1984,11.05121802
2000005,1/25/1984,11.05714455
2000005,1/26/1984,11.04833026
2000005,1/27/1984,11.03951437
2000005,1/30/1984,11.01305688
2000005,1/31/1984,11.03374895
2000005,2/1/1984,11.03231084
2000005,2/2/1984,11.01610115
2000005,2/3/1984,11.02204815
2000005,2/6/1984,11.05475783
2000005,2/7/1984,11.06816744
2000005,2/8/1984,11.06675481
2000005,2/9/1984,11.08019321
2000005,2/10/1984,11.14575765
2000005,2/14/1984,11.17012456
2000005,2/15/1984,11.16876299
2000005,2/16/1984,11.15992565
2000005,2/17/1984,11.2259726
2000005,2/21/1984,11.25823395
2000005,2/22/1984,11.27197894
2000005,2/23/1984,11.35370912
2000005,2/24/1984,11.34487026
2000005,2/27/1984,11.38652176
2000005,2/28/1984,11.43845594
2000005,2/29/1984,11.34325829
2000005,3/1/1984,11.39971346
2000005,3/2/1984,11.33542777
2000005,3/5/1984,11.36797857
2000005,3/6/1984,11.38424225
2000005,3/7/1984,11.48959429
2000005,3/8/1984,11.51413841
2000005,3/9/1984,11.53873211
2000005,3/12/1984,11.53936636
2000005,3/13/1984,11.5395834
2000005,3/14/1984,11.58878106
2000005,3/15/1984,11.58085036
2000005,3/16/1984,11.58109293
2000005,3/19/1984,11.64742206
2000005,3/20/1984,11.69703874
2000005,3/21/1984,11.70558063
2000005,3/22/1984,11.76365722
2000005,3/23/1984,11.75573171
2000005,3/26/1984,11.75675709
2000005,3/27/1984,11.74882932
2000005,3/28/1984,11.7160904
2000005,3/29/1984,11.69989478
2000005,3/30/1984,11.91164424
2000005,4/2/1984,11.92545578
2000005,4/3/1984,12.03211881
2000005,4/4/1984,12.07009887
2000005,4/5/1984,12.06200574
2000005,4/6/1984,11.94653328
2000005,4/9/1984,11.90691765
2000005,4/10/1984,11.91411175
2000005,4/11/1984,11.9289786
2000005,4/12/1984,11.87493986
2000005,4/13/1984,11.92042653
2000005,4/16/1984,12.01853678
2000005,4/17/1984,11.97903195
2000005,4/18/1984,12.03974532
2000005,4/19/1984,12.10067436
2000005,4/23/1984,12.12021825
2000005,4/24/1984,12.11929643
2000005,4/25/1984,12.07955157
2000005,4/26/1984,12.06310335
2000005,4/27/1984,12.15546452
2000005,4/30/1984,12.11241734
2000005,5/1/1984,12.14528639
2000005,5/2/1984,12.18641923
2000005,5/3/1984,12.20305582
2000005,5/4/1984,12.36794509
2000005,5/7/1984,12.43520091
2000005,5/8/1984,12.41896565
2000005,5/9/1984,12.51077911
2000005,5/10/1984,12.52784962
2000005,5/11/1984,12.71259562
2000005,5/14/1984,12.80690384
2000005,5/15/1984,12.73983225
2000005,5/16/1984,12.68133298
2000005,5/17/1984,12.79156275
2000005,5/18/1984,12.72446726
2000005,5/21/1984,12.69222576
2000005,5/22/1984,12.77730138
2000005,5/23/1984,12.80328781
2000005,5/24/1984,12.94863546
2000005,5/25/1984,13.00060156
2000005,5/29/1984,13.1668401
2000005,5/30/1984,13.2889655
2000005,5/31/1984,13.21158915
2000005,6/1/1984,12.90230781
2000005,6/4/1984,12.80168138
2000005,6/5/1984,12.77671147
2000005,6/6/1984,12.8541227
2000005,6/7/1984,12.92328267
2000005,6/8/1984,12.86393664
2000005,6/11/1984,12.97755774
2000005,6/12/1984,12.97825171
2000005,6/13/1984,12.87573829
2000005,6/14/1984,12.83351468
2000005,6/15/1984,12.67187865
2000005,6/18/1984,12.7162826
2000005,6/19/1984,12.79389127
2000005,6/20/1984,13.06189057
2000005,6/21/1984,13.14089965
2000005,6/22/1984,13.19403551
2000005,6/25/1984,13.17904058
2000005,6/26/1984,13.22361659
2000005,6/27/1984,13.19820006
2000005,6/28/1984,13.20780219
2000005,6/29/1984,13.24575262
2000005,7/2/1984,13.24567246
2000005,7/3/1984,13.20531728
2000005,7/5/1984,13.1569092
2000005,7/6/1984,13.1890976
2000005,7/9/1984,12.95608608
2000005,7/10/1984,12.94797927
2000005,7/11/1984,12.98787446
2000005,7/12/1984,12.93176456
2000005,7/13/1984,12.79613286
2000005,7/16/1984,12.77919566
2000005,7/17/1984,12.81033504
2000005,7/18/1984,12.75393925
2000005,7/19/1984,12.73733885
2000005,7/20/1984,12.77641105
2000005,7/23/1984,12.82222874
2000005,7/24/1984,12.77367071
2000005,7/25/1984,12.54284325
2000005,7/26/1984,12.40820467
2000005,7/27/1984,12.47820708
2000005,7/30/1984,12.57074544
2000005,7/31/1984,12.4076304
2000005,8/1/1984,12.30524315
2000005,8/2/1984,12.27347473
2000005,8/3/1984,12.11715986
2000005,8/6/1984,12.21679246
2000005,8/7/1984,12.20067232
2000005,8/8/1984,12.18455393
2000005,8/9/1984,12.15284189
2000005,8/10/1984,12.1835357
2000005,8/13/1984,12.26034103
2000005,8/14/1984,12.17371106
2000005,8/15/1984,12.23586776
2000005,8/16/1984,12.21187155
2000005,8/17/1984,12.22708043
2000005,8/20/1984,12.21782777
2000005,8/21/1984,12.19381013
2000005,8/22/1984,12.2090454
2000005,8/23/1984,12.23217188
2000005,8/24/1984,12.2238534
2000005,8/27/1984,12.34096534
2000005,8/28/1984,12.36434412
2000005,8/29/1984,12.39571124
2000005,8/30/1984,12.39534236
2000005,8/31/1984,12.40292732
2000005,9/4/1984,12.43338614
2000005,9/5/1984,12.52099156
2000005,9/6/1984,12.44070079
2000005,9/7/1984,12.30497639
2000005,9/10/1984,12.27207224
2000005,9/11/1984,12.20032052
2000005,9/12/1984,12.23161761
2000005,9/13/1984,12.12040632
2000005,9/14/1984,12.03324208
2000005,9/17/1984,12.03973127
2000005,9/18/1984,11.9920148
2000005,9/19/1984,11.90511582
2000005,9/20/1984,11.92030742
2000005,9/21/1984,12.0774329
2000005,9/24/1984,12.15547175
2000005,9/25/1984,12.13919162
2000005,9/26/1984,12.10703582
2000005,9/27/1984,11.95629193
2000005,9/28/1984,12.06489086
2000005,10/1/1984,12.10695798
2000005,10/2/1984,12.09927336
2000005,10/3/1984,12.0997437
2000005,10/4/1984,12.04316731
2000005,10/5/1984,11.95422921
2000005,10/9/1984,11.86673527
